user_id;departure_time;origin;destination
2044;00:18:34;844593.286 6520218.2902;843901.0703 6519866.5502
2045;00:18:35;844341.165194 6520945.856138;844480.5433 6520450.0164
2046;00:18:35;843409.824 6519795.0649;844012.319007 6520299.783916
2047;00:18:35;844393.8087 6519808.1447;844512.440038 6520350.015032
2049;00:18:38;844462.989651 6520644.367132;842874.672878 6520886.775799
2050;00:18:38;842966.987225 6519878.761507;842874.672878 6520886.775799
2051;00:18:39;842872.935922 6520868.859801;842930.346171 6520447.476392
2052;00:18:39;843409.824 6519795.0649;843703.726664 6519971.126841
2053;00:18:40;844462.989651 6520644.367132;844480.5433 6520450.0164
2054;00:18:40;842966.987225 6519878.761507;842930.346171 6520447.476392
2055;00:18:40;843283.17 6521456.1002;843317.6397 6519780.692
2056;00:18:40;844431.3324 6520823.2025;842930.346171 6520447.476392
2057;00:18:41;842872.935922 6520868.859801;843656.9246 6519834.1696
2058;00:18:42;843703.084336 6519977.092359;843481.8564 6519806.7462
2059;00:18:42;842966.987225 6519878.761507;843481.8564 6519806.7462
2060;00:18:42;844431.3324 6520823.2025;844512.440038 6520350.015032
2061;00:18:42;843523.3945 6521121.8078;844035.4799 6520003.0016
2062;00:18:42;844155.9549000001 6520103.5827;842874.672878 6520886.775799
2063;00:18:43;844593.286 6520218.2902;843481.8564 6519806.7462
2064;00:18:43;842872.935922 6520868.859801;842874.672878 6520886.775799
2065;00:18:43;844512.298762 6520356.013368;843481.8564 6519806.7462
2066;00:18:44;842966.987225 6519878.761507;843901.0703 6519866.5502
2067;00:18:45;842872.935922 6520868.859801;843703.726664 6519971.126841
2068;00:18:45;843409.824 6519795.0649;842874.672878 6520886.775799
2069;00:18:45;843561.6331 6519819.7203;842874.672878 6520886.775799
2070;00:18:46;844272.5762 6519871.9419;843239.396612 6520073.970101
2071;00:18:47;843561.6331 6519819.7203;843656.9246 6519834.1696
2072;00:18:47;844404.4784 6519817.2823;842930.346171 6520447.476392
2073;00:18:48;842872.935922 6520868.859801;844343.432406 6520934.072262
2074;00:18:48;842966.987225 6519878.761507;844591.4105 6519934.9879
2075;00:18:49;843922.0026 6519835.9383;843239.396612 6520073.970101
2076;00:18:49;843561.6331 6519819.7203;844480.5433 6520450.0164
2077;00:18:49;844431.3324 6520823.2025;843312.089858 6521426.578666
2078;00:18:50;843703.084336 6519977.092359;843481.8564 6519806.7462
2079;00:18:51;843409.824 6519795.0649;843112.7044 6519866.9951
2080;00:18:52;842872.935922 6520868.859801;842930.346171 6520447.476392
2081;00:18:52;842966.987225 6519878.761507;844359.524784 6519939.593822
2082;00:18:53;844593.286 6520218.2902;844512.440038 6520350.015032
2083;00:18:53;842872.935922 6520868.859801;843901.0703 6519866.5502
2084;00:18:54;844341.165194 6520945.856138;843656.9246 6519834.1696
2085;00:18:54;843409.824 6519795.0649;844512.440038 6520350.015032
2086;00:18:54;844495.7187517999 6520217.839623;842874.672878 6520886.775799
2087;00:18:55;842872.935922 6520868.859801;844512.440038 6520350.015032
2088;00:18:55;842966.987225 6519878.761507;842874.672878 6520886.775799
2089;00:18:55;843922.5508 6520210.295400001;842874.672878 6520886.775799
2090;00:18:57;843922.0026 6519835.9383;843239.396612 6520073.970101
2091;00:18:57;842966.987225 6519878.761507;843656.9246 6519834.1696
2092;00:18:57;843259.3709 6520544.6799;844512.440038 6520350.015032
2093;00:18:58;842872.935922 6520868.859801;842930.346171 6520447.476392
2094;00:18:58;843409.824 6519795.0649;843901.0703 6519866.5502
2095;00:19:00;844593.286 6520218.2902;843239.396612 6520073.970101
2096;00:19:00;843409.824 6519795.0649;842930.346171 6520447.476392
2097;00:19:00;843750.7392000001 6520110.7376;844351.726293 6519883.539212
2098;00:19:01;843146.8685 6519868.9029;844194.3295 6519860.1052
2099;00:19:03;842966.987225 6519878.761507;842874.672878 6520886.775799
2100;00:19:03;844357.689507 6519884.202588;844359.524784 6519939.593822
2101;00:19:05;844341.165194 6520945.856138;843901.0703 6519866.5502
2102;00:19:05;844393.8087 6519808.1447;842930.346171 6520447.476392
2103;00:19:07;842872.935922 6520868.859801;843317.6397 6519780.692
2104;00:19:07;844341.165194 6520945.856138;843703.726664 6519971.126841
2105;00:19:07;842966.987225 6519878.761507;843312.089858 6521426.578666
2106;00:19:08;844462.989651 6520644.367132;843112.7044 6519866.9951
2107;00:19:08;844431.3324 6520823.2025;843703.726664 6519971.126841
2108;00:19:09;844341.165194 6520945.856138;843656.9246 6519834.1696
2109;00:19:10;843409.824 6519795.0649;843481.8564 6519806.7462
2110;00:19:11;844341.165194 6520945.856138;844012.319007 6520299.783916
2111;00:19:11;844357.689507 6519884.202588;843901.0703 6519866.5502
2112;00:19:11;844431.3324 6520823.2025;844591.4105 6519934.9879
2113;00:19:11;843182.1181 6520224.0739;843239.396612 6520073.970101
2114;00:19:12;842872.935922 6520868.859801;843112.7044 6519866.9951
2115;00:19:12;842966.987225 6519878.761507;842874.672878 6520886.775799
2116;00:19:14;842872.935922 6520868.859801;842930.346171 6520447.476392
2117;00:19:14;842966.987225 6519878.761507;843112.7044 6519866.9951
2118;00:19:14;844431.3324 6520823.2025;843239.396612 6520073.970101
2119;00:19:16;844341.165194 6520945.856138;842874.672878 6520886.775799
2120;00:19:16;843471.1748 6519997.556;843312.089858 6521426.578666
2121;00:19:17;844462.989651 6520644.367132;844012.319007 6520299.783916
2122;00:19:18;844593.286 6520218.2902;844012.319007 6520299.783916
2123;00:19:18;842872.935922 6520868.859801;844194.3295 6519860.1052
2124;00:19:18;842966.987225 6519878.761507;842874.672878 6520886.775799
2125;00:19:19;843922.0026 6519835.9383;844343.432406 6520934.072262
2126;00:19:19;844393.8087 6519808.1447;843239.396612 6520073.970101
2127;00:19:19;844431.3324 6520823.2025;843239.396612 6520073.970101
2128;00:19:20;844462.989651 6520644.367132;843481.8564 6519806.7462
2129;00:19:20;842872.935922 6520868.859801;844359.524784 6519939.593822
2130;00:19:20;843409.824 6519795.0649;842930.346171 6520447.476392
2131;00:19:20;843283.17 6521456.1002;842930.346171 6520447.476392
2132;00:19:21;842966.987225 6519878.761507;843239.396612 6520073.970101
2133;00:19:21;842930.874029 6520435.488008;844194.3295 6519860.1052
2134;00:19:21;844431.3324 6520823.2025;844480.5433 6520450.0164
2135;00:19:22;842872.935922 6520868.859801;843239.396612 6520073.970101
2136;00:19:22;844341.165194 6520945.856138;844591.4105 6519934.9879
2137;00:19:22;843409.824 6519795.0649;844480.5433 6520450.0164
2138;00:19:23;844462.989651 6520644.367132;844351.726293 6519883.539212
2139;00:19:23;842872.935922 6520868.859801;844591.4105 6519934.9879
2140;00:19:24;843910.7707 6520778.7554;842930.346171 6520447.476392
2141;00:19:25;844462.989651 6520644.367132;844512.440038 6520350.015032
2142;00:19:25;842872.935922 6520868.859801;843703.726664 6519971.126841
2143;00:19:25;844393.8087 6519808.1447;844343.432406 6520934.072262
2144;00:19:26;844341.165194 6520945.856138;843656.9246 6519834.1696
2145;00:19:27;843922.0026 6519835.9383;843239.396612 6520073.970101
2146;00:19:27;844512.298762 6520356.013368;843312.089858 6521426.578666
2147;00:19:27;843428.0685999999 6520145.396899999;843312.089858 6521426.578666
2148;00:19:28;844462.989651 6520644.367132;844480.5433 6520450.0164
2149;00:19:28;842872.935922 6520868.859801;843239.396612 6520073.970101
2150;00:19:28;844341.165194 6520945.856138;843481.8564 6519806.7462
2151;00:19:28;842966.987225 6519878.761507;842930.346171 6520447.476392
2152;00:19:28;843697.48263875 6520437.45897125;843656.9246 6519834.1696
2153;00:19:29;842966.987225 6519878.761507;843656.9246 6519834.1696
2154;00:19:29;843409.824 6519795.0649;844012.319007 6520299.783916
2155;00:19:30;844593.286 6520218.2902;843703.726664 6519971.126841
2156;00:19:30;842872.935922 6520868.859801;844351.726293 6519883.539212
2157;00:19:31;843409.824 6519795.0649;844512.440038 6520350.015032
2158;00:19:31;844022.7772 6520080.4604;843112.7044 6519866.9951
2159;00:19:32;844593.286 6520218.2902;843901.0703 6519866.5502
2160;00:19:32;842872.935922 6520868.859801;844480.5433 6520450.0164
2161;00:19:32;844357.689507 6519884.202588;844351.726293 6519883.539212
2162;00:19:32;843146.8685 6519868.9029;843703.726664 6519971.126841
2163;00:19:33;844393.8087 6519808.1447;844343.432406 6520934.072262
2164;00:19:33;844431.3324 6520823.2025;842930.346171 6520447.476392
2165;00:19:33;844406.2867 6520467.152;842874.672878 6520886.775799
2166;00:19:36;843409.824 6519795.0649;844512.440038 6520350.015032
2167;00:19:36;844022.7772 6520080.4604;843112.7044 6519866.9951
2168;00:19:37;844462.989651 6520644.367132;843703.726664 6519971.126841
2169;00:19:37;844593.286 6520218.2902;844512.440038 6520350.015032
2170;00:19:37;842966.987225 6519878.761507;844359.524784 6519939.593822
2171;00:19:37;844431.3324 6520823.2025;844194.3295 6519860.1052
2172;00:19:37;843697.48263875 6520437.45897125;844194.3295 6519860.1052
2173;00:19:38;842872.935922 6520868.859801;844343.432406 6520934.072262
2174;00:19:39;844393.8087 6519808.1447;843239.396612 6520073.970101
2175;00:19:39;844431.3324 6520823.2025;844194.3295 6519860.1052
2176;00:19:40;844462.989651 6520644.367132;844480.5433 6520450.0164
2177;00:19:41;844341.165194 6520945.856138;843112.7044 6519866.9951
2178;00:19:41;844393.8087 6519808.1447;842874.672878 6520886.775799
2179;00:19:41;844431.3324 6520823.2025;842874.672878 6520886.775799
2180;00:19:42;844462.989651 6520644.367132;843703.726664 6519971.126841
2181;00:19:42;844593.286 6520218.2902;844343.432406 6520934.072262
2182;00:19:44;842966.987225 6519878.761507;843312.089858 6521426.578666
2183;00:19:45;842872.935922 6520868.859801;843317.6397 6519780.692
2184;00:19:45;843409.824 6519795.0649;844343.432406 6520934.072262
2185;00:19:45;844431.3324 6520823.2025;843703.726664 6519971.126841
2186;00:19:46;844593.286 6520218.2902;844012.319007 6520299.783916
2187;00:19:49;844462.989651 6520644.367132;843481.8564 6519806.7462
2188;00:19:49;843146.8685 6519868.9029;842874.672878 6520886.775799
2189;00:19:49;844393.8087 6519808.1447;843656.9246 6519834.1696
2190;00:19:50;842872.935922 6520868.859801;844480.5433 6520450.0164
2191;00:19:51;844593.286 6520218.2902;843481.8564 6519806.7462
2192;00:19:51;844341.165194 6520945.856138;842930.346171 6520447.476392
2193;00:19:52;844462.989651 6520644.367132;844512.440038 6520350.015032
2194;00:19:52;843703.084336 6519977.092359;844359.524784 6519939.593822
2195;00:19:52;842966.987225 6519878.761507;844480.5433 6520450.0164
2196;00:19:52;844431.3324 6520823.2025;843901.0703 6519866.5502
2197;00:19:54;842872.935922 6520868.859801;844480.5433 6520450.0164
2198;00:19:55;844462.989651 6520644.367132;843901.0703 6519866.5502
2199;00:19:55;843409.824 6519795.0649;843239.396612 6520073.970101
2200;00:19:56;844593.286 6520218.2902;843312.089858 6521426.578666
2201;00:19:56;844431.3324 6520823.2025;843703.726664 6519971.126841
2202;00:19:57;844393.8087 6519808.1447;842930.346171 6520447.476392
2203;00:19:58;844462.989651 6520644.367132;843901.0703 6519866.5502
2204;00:19:58;844431.3324 6520823.2025;842930.346171 6520447.476392
2205;00:20:00;842966.987225 6519878.761507;843312.089858 6521426.578666
2206;00:20:00;844393.8087 6519808.1447;842930.346171 6520447.476392
2207;00:20:02;844393.8087 6519808.1447;844194.3295 6519860.1052
2208;00:20:02;843127.4920713333 6519894.300567166;843239.396612 6520073.970101
2209;00:20:03;844593.286 6520218.2902;844012.319007 6520299.783916
2210;00:20:03;844431.3324 6520823.2025;843317.6397 6519780.692
2211;00:20:04;842966.987225 6519878.761507;843901.0703 6519866.5502
2212;00:20:04;843409.824 6519795.0649;844351.726293 6519883.539212
2213;00:20:04;844431.3324 6520823.2025;843901.0703 6519866.5502
2214;00:20:05;844593.286 6520218.2902;844359.524784 6519939.593822
2215;00:20:06;842872.935922 6520868.859801;843656.9246 6519834.1696
2216;00:20:06;844393.8087 6519808.1447;842874.672878 6520886.775799
2217;00:20:07;844431.3324 6520823.2025;843656.9246 6519834.1696
2218;00:20:08;843703.084336 6519977.092359;843239.396612 6520073.970101
2219;00:20:08;842872.935922 6520868.859801;843656.9246 6519834.1696
2220;00:20:08;842966.987225 6519878.761507;843239.396612 6520073.970101
2221;00:20:08;843278.2115 6520037.4793;843481.8564 6519806.7462
2222;00:20:08;843404.6731 6520314.8042;844194.3295 6519860.1052
2223;00:20:09;844593.286 6520218.2902;844591.4105 6519934.9879
2224;00:20:09;843409.824 6519795.0649;844480.5433 6520450.0164
2225;00:20:09;844393.8087 6519808.1447;844194.3295 6519860.1052
2227;00:20:10;842872.935922 6520868.859801;843112.7044 6519866.9951
2228;00:20:11;844393.8087 6519808.1447;842874.672878 6520886.775799
2229;00:20:12;844341.165194 6520945.856138;844591.4105 6519934.9879
2230;00:20:12;844512.298762 6520356.013368;844012.319007 6520299.783916
2231;00:20:12;843409.824 6519795.0649;843656.9246 6519834.1696
2232;00:20:13;842872.935922 6520868.859801;843312.089858 6521426.578666
2233;00:20:13;844272.5762 6519871.9419;843656.9246 6519834.1696
2234;00:20:14;844462.989651 6520644.367132;843481.8564 6519806.7462
2235;00:20:14;844393.8087 6519808.1447;844012.319007 6520299.783916
2236;00:20:15;842872.935922 6520868.859801;844591.4105 6519934.9879
2237;00:20:17;844593.286 6520218.2902;843656.9246 6519834.1696
2238;00:20:17;843409.824 6519795.0649;844351.726293 6519883.539212
2239;00:20:20;842930.874029 6520435.488008;843656.9246 6519834.1696
2240;00:20:21;844462.989651 6520644.367132;843239.396612 6520073.970101
2241;00:20:21;844341.165194 6520945.856138;844351.726293 6519883.539212
2242;00:20:21;842966.987225 6519878.761507;844194.3295 6519860.1052
2243;00:20:21;843409.824 6519795.0649;843312.089858 6521426.578666
2244;00:20:21;844272.5762 6519871.9419;844194.3295 6519860.1052
2245;00:20:23;844462.989651 6520644.367132;844591.4105 6519934.9879
2246;00:20:23;844593.286 6520218.2902;844194.3295 6519860.1052
2247;00:20:23;844406.2867 6520467.152;842874.672878 6520886.775799
2248;00:20:23;843229.412322 6520366.4613205;843481.8564 6519806.7462
2249;00:20:24;842966.987225 6519878.761507;844012.319007 6520299.783916
2250;00:20:24;844431.3324 6520823.2025;844480.5433 6520450.0164
2251;00:20:25;842872.935922 6520868.859801;843656.9246 6519834.1696
2252;00:20:26;842966.987225 6519878.761507;843703.726664 6519971.126841
2253;00:20:26;843409.824 6519795.0649;844359.524784 6519939.593822
2254;00:20:27;844593.286 6520218.2902;844359.524784 6519939.593822
2255;00:20:27;844431.3324 6520823.2025;842874.672878 6520886.775799
2256;00:20:28;844393.8087 6519808.1447;843312.089858 6521426.578666
2257;00:20:29;842872.935922 6520868.859801;843112.7044 6519866.9951
2258;00:20:29;844341.165194 6520945.856138;842874.672878 6520886.775799
2259;00:20:29;844431.3324 6520823.2025;844194.3295 6519860.1052
2260;00:20:30;844512.298762 6520356.013368;843703.726664 6519971.126841
2261;00:20:30;843409.824 6519795.0649;844194.3295 6519860.1052
2262;00:20:31;842872.935922 6520868.859801;843317.6397 6519780.692
2263;00:20:31;844341.165194 6520945.856138;843703.726664 6519971.126841
2264;00:20:33;844341.165194 6520945.856138;843656.9246 6519834.1696
2265;00:20:34;844462.989651 6520644.367132;844012.319007 6520299.783916
2266;00:20:34;844593.286 6520218.2902;843656.9246 6519834.1696
2267;00:20:34;842872.935922 6520868.859801;844480.5433 6520450.0164
2268;00:20:34;842966.987225 6519878.761507;843656.9246 6519834.1696
2269;00:20:34;844393.8087 6519808.1447;843112.7044 6519866.9951
2270;00:20:35;843409.824 6519795.0649;844343.432406 6520934.072262
2271;00:20:36;843922.0026 6519835.9383;844480.5433 6520450.0164
2272;00:20:36;844593.286 6520218.2902;844359.524784 6519939.593822
2273;00:20:36;842966.987225 6519878.761507;843656.9246 6519834.1696
2274;00:20:36;843245.331788 6520074.849699;844351.726293 6519883.539212
2275;00:20:37;844462.989651 6520644.367132;842874.672878 6520886.775799
2276;00:20:37;844393.8087 6519808.1447;843317.6397 6519780.692
2277;00:20:38;842872.935922 6520868.859801;843312.089858 6521426.578666
2278;00:20:39;844462.989651 6520644.367132;844480.5433 6520450.0164
2279;00:20:39;844431.3324 6520823.2025;844480.5433 6520450.0164
2280;00:20:40;844593.286 6520218.2902;843901.0703 6519866.5502
2281;00:20:40;843409.824 6519795.0649;844359.524784 6519939.593822
2282;00:20:41;844462.989651 6520644.367132;844343.432406 6520934.072262
2283;00:20:42;844160.1334 6520819.0453;842930.346171 6520447.476392
2284;00:20:43;844462.989651 6520644.367132;844359.524784 6519939.593822
2285;00:20:43;843710.6734 6520360.8426;844194.3295 6519860.1052
2286;00:20:44;842872.935922 6520868.859801;843317.6397 6519780.692
2287;00:20:44;842966.987225 6519878.761507;842930.346171 6520447.476392
2288;00:20:44;844393.8087 6519808.1447;844512.440038 6520350.015032
2289;00:20:45;844462.989651 6520644.367132;843112.7044 6519866.9951
2290;00:20:46;842930.874029 6520435.488008;843317.6397 6519780.692
2291;00:20:47;842872.935922 6520868.859801;844194.3295 6519860.1052
2292;00:20:47;844393.8087 6519808.1447;843112.7044 6519866.9951
2293;00:20:47;844431.3324 6520823.2025;844343.432406 6520934.072262
2294;00:20:49;844431.3324 6520823.2025;843112.7044 6519866.9951
2295;00:20:50;843561.6331 6519819.7203;844012.319007 6520299.783916
2296;00:20:50;844393.8087 6519808.1447;844480.5433 6520450.0164
2297;00:20:51;844393.8087 6519808.1447;843481.8564 6519806.7462
2298;00:20:52;844462.989651 6520644.367132;844194.3295 6519860.1052
2299;00:20:52;844341.165194 6520945.856138;843239.396612 6520073.970101
2300;00:20:52;842966.987225 6519878.761507;844012.319007 6520299.783916
2301;00:20:53;843409.824 6519795.0649;843112.7044 6519866.9951
2302;00:20:54;844462.989651 6520644.367132;844351.726293 6519883.539212
2303;00:20:55;842872.935922 6520868.859801;842930.346171 6520447.476392
2304;00:20:55;844341.165194 6520945.856138;843112.7044 6519866.9951
